CABra ID  	 32
ANA ID    	 15910000
Longitude 	 -67.387   	 dd
Latitude  	 -9.06     	 dd
Area      	 35801.6254	 km²
Elevation 	 217.4242  	 m
 
PREC, TMIN, TMAX, RH, WIND and SRAD product are derived from the Xavier et al. (2016) dataset
ET product is derived from the GLEAM dataset
PET PM was estimated by Penman-Monteith method
PET PT was estimated by Priestley & Taylor method
PET HG was estimated by Hargreaves method
 
 Year	 Month	   Day	     PREC	       TMIN	       TMAX	         RH	       WIND	       SRAD	       ET	   PET PM	   PET PT	   PET HG
     	      	      	       mm	         °C	         °C	          %	      m s¯¹	     MJ m¯²	       mm	       mm	       mm	       mm
 1996	     4	    25	    6.054	     22.845	     30.993	     85.155	      0.545	     14.274	    4.210	    3.727	    4.501	    3.516
 1996	     4	    26	   12.972	     22.922	     29.822	     91.201	      0.370	     10.231	    3.897	    2.528	    3.390	    2.489
 1996	     4	    27	    3.711	     22.729	     32.682	     83.837	      0.630	     18.712	    3.182	    4.174	    5.770	    4.690
 1996	     4	    28	    4.448	     23.267	     30.612	     87.168	      0.736	     10.653	    4.040	    2.845	    3.517	    2.625
 1996	     4	    29	    3.589	     23.499	     30.753	     86.316	      0.628	     13.310	    4.518	    3.202	    4.248	    3.294
 1996	     4	    30	    2.042	     23.545	     31.123	     86.182	      0.571	     12.375	    4.212	    2.860	    3.997	    3.076
 1996	     5	     1	    6.031	     23.687	     31.019	     86.306	      0.828	     11.987	    4.189	    3.085	    3.892	    2.981
 1996	     5	     2	    8.839	     23.395	     30.233	     90.257	      0.877	     12.923	    4.324	    2.254	    4.129	    3.176
 1996	     5	     3	   14.717	     23.175	     31.758	     84.097	      0.813	     17.333	    4.206	    4.186	    5.367	    4.322
 1996	     5	     4	    3.667	     23.385	     31.571	     84.955	      0.604	     15.562	    3.678	    2.703	    4.875	    3.881
 1996	     5	     5	    7.984	     23.301	     31.036	     91.606	      0.564	     13.488	    4.443	    2.867	    4.290	    3.341
 1996	     5	     6	    1.604	     23.634	     31.299	     90.995	      1.454	     14.088	    3.569	    2.958	    4.467	    3.513
 1996	     5	     7	    4.397	     23.460	     31.505	     90.396	      0.952	     14.060	    4.088	    3.062	    4.457	    3.507
 1996	     5	     8	    5.032	     23.517	     31.222	     90.238	      0.852	     12.371	    3.210	    3.081	    3.989	    3.078
 1996	     5	     9	    4.867	     23.031	     30.711	     90.453	      0.694	     13.164	    3.862	    2.721	    4.185	    3.239
 1996	     5	    10	    5.715	     22.850	     31.799	     89.525	      0.640	     14.330	    3.692	    2.975	    4.517	    3.562
 1996	     5	    11	    0.601	     22.979	     31.957	     90.082	      0.912	     14.579	    2.881	    3.221	    4.591	    3.635
 1996	     5	    12	    1.341	     23.462	     31.454	     90.124	      1.153	     13.578	    2.968	    2.791	    4.319	    3.385
 1996	     5	    13	    1.491	     23.096	     30.254	     89.370	      1.297	     10.274	    3.031	    2.574	    3.395	    2.517
 1996	     5	    14	    1.542	     23.019	     31.092	     86.116	      0.618	     11.387	    3.400	    2.455	    3.701	    2.813
 1996	     5	    15	    0.634	     23.232	     32.946	     85.430	      0.444	     15.607	    3.391	    3.608	    4.900	    3.945
 1996	     5	    16	    0.000	     23.362	     31.854	     91.700	      0.702	     13.421	    2.697	    2.658	    4.276	    3.357
 1996	     5	    17	    0.974	     22.861	     33.048	     84.706	      0.468	     16.806	    2.634	    3.642	    5.226	    4.235
 1996	     5	    18	    1.122	     23.692	     33.174	     86.744	      1.066	     16.523	    3.396	    3.320	    5.174	    4.208
 1996	     5	    19	    2.257	     23.585	     33.327	     87.430	      0.802	     15.339	    3.393	    3.025	    4.839	    3.908
 1996	     5	    20	    4.361	     22.979	     31.574	     83.279	      0.886	     14.747	    4.442	    3.796	    4.622	    3.662
 1996	     5	    21	    2.226	     23.016	     33.225	     83.918	      1.435	     19.337	    4.448	    3.987	    5.950	    4.891
 1996	     5	    22	    3.368	     23.066	     32.194	     86.536	      0.822	     18.108	    4.119	    3.685	    5.572	    4.531
 1996	     5	    23	    9.396	     22.973	     33.111	     81.259	      0.511	     17.853	    4.596	    3.850	    5.522	    4.508
 1996	     5	    24	    0.959	     23.525	     33.427	     83.561	      1.032	     17.243	    2.949	    3.575	    5.374	    4.395
 1996	     5	    25	    0.953	     22.944	     31.448	     83.040	      0.631	     13.048	    4.707	    3.219	    4.149	    3.234
 1996	     5	    26	   15.461	     22.707	     30.521	     85.427	      0.617	     14.514	    3.348	    2.714	    4.525	    3.551
 1996	     5	    27	    1.675	     22.144	     31.039	     83.591	      0.826	     13.688	    3.046	    3.753	    4.293	    3.347
 1996	     5	    28	    1.615	     22.946	     31.450	     86.852	      0.720	     12.796	    3.829	    2.665	    4.078	    3.172
 1996	     5	    29	    3.042	     22.739	     31.090	     90.891	      0.343	     11.359	    3.225	    2.567	    3.677	    2.798
 1996	     5	    30	    5.291	     22.602	     31.229	     85.105	      0.590	     13.238	    2.636	    3.246	    4.185	    3.261
 1996	     5	    31	    0.004	     22.008	     31.240	     86.918	      0.947	     12.401	    3.023	    2.998	    3.941	    3.034
 1996	     6	     1	    0.004	     22.871	     31.151	     87.975	      1.097	     18.918	    3.328	    3.927	    5.752	    4.669
 1996	     6	     2	    5.182	     22.512	     29.454	     86.270	      0.712	      9.301	    3.317	    3.861	    3.105	    2.244
 1996	     6	     3	    0.415	     21.753	     29.159	     86.100	      0.683	      8.796	    2.845	    3.423	    2.953	    2.096
 1996	     6	     4	    0.105	     21.177	     28.116	     86.966	      0.546	     13.241	    2.891	    2.593	    4.086	    3.095
 1996	     6	     5	    0.000	     21.378	     29.348	     88.659	      0.708	     16.006	    2.992	    2.941	    4.852	    3.805
 1996	     6	     6	    0.001	     22.089	     30.591	     88.597	      0.868	     18.380	    2.659	    3.354	    5.555	    4.469
 1996	     6	     7	    0.178	     21.770	     29.799	     88.862	      0.647	     14.640	    3.069	    3.696	    4.508	    3.514
 1996	     6	     8	    0.000	     22.462	     30.506	     85.211	      0.585	     13.328	    3.084	    3.410	    4.189	    3.251
 1996	     6	     9	    0.000	     22.681	     31.251	     88.450	      1.063	     16.641	    2.885	    3.214	    5.114	    4.103
 1996	     6	    10	    0.000	     22.987	     31.083	     88.894	      0.836	     16.093	    3.455	    3.299	    4.968	    3.974
 1996	     6	    11	    0.334	     23.168	     31.090	     84.687	      1.230	     16.221	    2.813	    4.039	    5.009	    4.014
 1996	     6	    12	    0.000	     22.267	     32.368	     81.459	      1.188	     20.778	    3.005	    4.123	    6.288	    5.163
 1996	     6	    13	    0.000	     21.836	     32.636	     82.636	      0.876	     20.359	    3.131	    3.915	    6.162	    5.050
 1996	     6	    14	    0.003	     21.965	     32.734	     83.162	      0.864	     18.247	    2.836	    4.034	    5.576	    4.538
 1996	     6	    15	    0.001	     22.336	     32.499	     83.568	      0.990	     18.744	    3.048	    3.756	    5.721	    4.668
 1996	     6	    16	    0.000	     22.697	     33.077	     81.387	      1.291	     19.993	    2.882	    4.250	    6.105	    5.031
 1996	     6	    17	    0.000	     22.472	     32.766	     81.417	      0.960	     18.061	    2.613	    3.884	    5.541	    4.518
 1996	     6	    18	    0.000	     23.088	     32.958	     83.107	      0.656	     18.894	    2.821	    4.002	    5.803	    4.769
 1996	     6	    19	    0.000	     23.454	     32.669	     82.398	      1.028	     15.110	    2.910	    3.786	    4.744	    3.817
 1996	     6	    20	    0.000	     23.151	     30.096	     88.756	      0.777	     10.934	    3.184	    2.038	    3.555	    2.676
 1996	     6	    21	    0.000	     23.090	     31.678	     85.922	      1.117	     15.901	    2.352	    3.280	    4.931	    3.957
 1996	     6	    22	    4.000	     23.111	     31.653	     85.470	      1.439	     15.330	    3.621	    3.362	    4.773	    3.815
 1996	     6	    23	    5.454	     23.159	     32.585	     83.622	      0.741	     16.911	    3.645	    3.901	    5.236	    4.254
 1996	     6	    24	    0.000	     22.566	     31.752	     85.258	      1.155	     19.246	    2.937	    3.938	    5.845	    4.766
 1996	     6	    25	    0.000	     22.599	     31.397	     83.520	      0.881	     14.815	    2.187	    3.651	    4.611	    3.656
 1996	     6	    26	    0.000	     22.010	     31.788	     83.676	      0.728	     15.125	    2.801	    3.990	    4.687	    3.724
 1996	     6	    27	    0.128	     22.774	     31.289	     82.879	      0.679	     13.186	    2.786	    3.969	    4.170	    3.256
 1996	     6	    28	    4.356	     22.320	     31.524	     81.281	      0.773	     16.938	    3.339	    4.155	    5.191	    4.173
 1996	     6	    29	    3.718	     18.137	     28.618	     82.204	      2.041	      8.464	    2.706	    2.538	    2.780	    1.920
 1996	     6	    30	    0.163	     16.268	     28.411	     86.837	      0.964	     14.823	    2.884	    3.300	    4.343	    3.277
 1996	     7	     1	    0.000	     18.147	     28.758	     80.901	      1.040	     12.434	    2.883	    2.312	    3.798	    2.825
 1996	     7	     2	    0.031	     20.190	     27.879	     87.948	      0.562	     10.071	    2.614	    1.952	    3.232	    2.321
 1996	     7	     3	    0.031	     19.795	     30.029	     83.618	      0.443	     17.492	    2.730	    3.088	    5.213	    4.115
 1996	     7	     4	    0.044	     20.596	     32.239	     78.555	      0.477	     20.698	    3.010	    3.843	    6.197	    5.041
 1996	     7	     5	    0.108	     20.784	     32.935	     79.679	      0.363	     20.598	    2.874	    4.119	    6.203	    5.067
 1996	     7	     6	    0.000	     20.388	     33.466	     79.099	      0.538	     20.995	    2.289	    4.196	    6.321	    5.172
 1996	     7	     7	    0.000	     20.913	     33.299	     76.879	      0.384	     20.594	    2.801	    4.092	    6.221	    5.094
 1996	     7	     8	    0.000	     20.584	     32.859	     78.322	      0.398	     19.782	    2.715	    3.705	    5.965	    4.851
 1996	     7	     9	    0.000	     21.443	     33.417	     79.452	      0.512	     20.570	    2.998	    3.904	    6.240	    5.124
 1996	     7	    10	    0.000	     21.707	     33.355	     75.830	      0.701	     21.105	    2.976	    4.438	    6.401	    5.270
 1996	     7	    11	    0.000	     21.034	     33.098	     76.246	      0.621	     21.219	    2.863	    4.224	    6.398	    5.244
 1996	     7	    12	    0.000	     21.688	     33.100	     77.324	      0.823	     20.005	    2.944	    3.747	    6.079	    4.980
 1996	     7	    13	    0.000	     21.970	     32.336	     77.373	      0.496	     17.408	    2.997	    3.817	    5.337	    4.310
 1996	     7	    14	    0.000	     21.898	     32.332	     83.810	      0.709	     18.395	    2.989	    3.015	    5.611	    4.551
 1996	     7	    15	    0.000	     21.750	     30.602	     79.290	      0.677	     17.091	    3.207	    2.892	    5.197	    4.140
 1996	     7	    16	    0.000	     22.343	     31.778	     82.244	      0.458	     16.994	    3.294	    3.360	    5.222	    4.199
 1996	     7	    17	    0.705	     22.186	     31.045	     85.048	      0.506	     12.921	    2.846	    2.724	    4.087	    3.161
 1996	     7	    18	    0.000	     22.332	     33.061	     88.894	      0.627	     20.628	    3.016	    4.186	    6.283	    5.169
 1996	     7	    19	    0.000	     21.834	     33.019	     78.045	      0.834	     21.815	    2.788	    4.425	    6.602	    5.434
 1996	     7	    20	    0.000	     22.097	     33.335	     75.109	      0.897	     21.543	    3.119	    4.406	    6.548	    5.401
 1996	     7	    21	    0.000	     22.658	     34.243	     73.620	      0.650	     19.396	    2.811	    4.156	    5.984	    4.941
 1996	     7	    22	    0.000	     20.972	     33.457	     76.963	      0.442	     19.514	    2.702	    4.041	    5.934	    4.838
 1996	     7	    23	    0.000	     22.119	     31.768	     75.575	      0.500	     17.744	    2.810	    3.503	    5.428	    4.373
 1996	     7	    24	    0.000	     21.238	     29.716	     78.720	      0.550	     15.445	    2.439	    2.330	    4.719	    3.682
 1996	     7	    25	    0.063	     22.087	     31.444	     85.786	      0.832	     13.337	    3.043	    3.057	    4.209	    3.274
 1996	     7	    26	    0.840	     21.596	     31.874	     84.041	      0.608	     16.962	    3.082	    3.726	    5.200	    4.161
 1996	     7	    27	    0.000	     22.217	     32.762	     83.010	      0.312	     16.205	    2.923	    4.236	    5.032	    4.043
 1996	     7	    28	    0.000	     22.628	     33.203	     79.567	      0.549	     20.062	    2.988	    4.380	    6.147	    5.052
 1996	     7	    29	    0.000	     22.745	     32.729	     80.966	      0.377	     17.971	    2.970	    3.260	    5.545	    4.508
 1996	     7	    30	    0.000	     22.873	     31.234	     79.681	      0.777	     14.679	    2.629	    2.829	    4.600	    3.627
 1996	     7	    31	    0.000	     22.151	     32.722	     78.874	      0.489	     19.569	    2.697	    3.581	    5.977	    4.876
 1996	     8	     1	    0.000	     22.415	     31.610	     81.969	      0.884	     17.439	    2.641	    3.136	    5.358	    4.304
 1996	     8	     2	    0.000	     22.653	     31.870	     85.101	      0.996	     12.225	    2.799	    3.381	    3.933	    3.035
 1996	     8	     3	    0.000	     22.869	     31.441	     84.544	      0.611	     14.887	    3.228	    2.992	    4.664	    3.686
 1996	     8	     4	    0.411	     23.039	     31.918	     80.682	      0.755	     17.339	    2.371	    3.812	    5.362	    4.324
 1996	     8	     5	    0.000	     22.426	     32.682	     83.997	      0.649	     20.824	    3.406	    3.990	    6.347	    5.202
 1996	     8	     6	    4.635	     22.862	     33.181	     83.062	      0.612	     20.283	    3.438	    4.389	    6.226	    5.119
 1996	     8	     7	    3.791	     22.801	     33.449	     83.966	      0.649	     20.559	    2.899	    4.458	    6.313	    5.201
 1996	     8	     8	    0.215	     23.096	     33.075	     81.703	      0.752	     19.561	    4.021	    4.493	    6.028	    4.944
 1996	     8	     9	    5.426	     23.026	     33.397	     82.214	      0.700	     21.072	    3.415	    4.407	    6.469	    5.340
 1996	     8	    10	    0.791	     23.238	     33.635	     81.905	      0.335	     20.526	    4.112	    4.399	    6.329	    5.227
 1996	     8	    11	    1.949	     22.905	     32.914	     84.457	      0.734	     16.119	    3.001	    3.821	    5.046	    4.058
 1996	     8	    12	    0.198	     22.322	     32.839	     88.405	      0.495	     16.735	    2.890	    3.747	    5.200	    4.183
 1996	     8	    13	    2.071	     21.647	     30.876	     85.487	      0.616	     17.226	    3.867	    2.905	    5.266	    4.181
 1996	     8	    14	    0.560	     21.793	     33.086	     80.712	      0.394	     21.121	    3.560	    4.076	    6.430	    5.263
 1996	     8	    15	    0.364	     21.595	     33.015	     83.320	      0.666	     20.741	    3.016	    4.166	    6.313	    5.153
 1996	     8	    16	    9.519	     21.403	     32.299	     85.644	      0.807	     18.250	    2.613	    4.204	    5.583	    4.489
 1996	     8	    17	    2.704	     22.210	     32.976	     79.346	      0.808	     19.522	    2.796	    4.647	    5.991	    4.881
 1996	     8	    18	    0.845	     22.037	     31.989	     85.661	      0.867	     19.618	    3.451	    3.900	    5.982	    4.842
 1996	     8	    19	    0.672	     22.103	     30.985	     88.428	      0.836	     13.579	    3.348	    3.449	    4.290	    3.317
 1996	     8	    20	    3.606	     20.967	     31.215	     86.843	      0.519	     19.529	    4.190	    4.049	    5.893	    4.721
 1996	     8	    21	   11.035	     21.413	     32.859	     83.548	      0.800	     20.769	    3.082	    4.443	    6.314	    5.140
 1996	     8	    22	    1.798	     22.472	     33.254	     82.956	      0.841	     22.041	    2.990	    4.476	    6.734	    5.544
 1996	     8	    23	    1.775	     23.033	     33.752	     85.848	      0.296	     20.343	    3.070	    4.464	    6.285	    5.176
 1996	     8	    24	    0.027	     23.130	     32.988	     86.063	      0.755	     18.269	    3.809	    4.362	    5.675	    4.615
 1996	     8	    25	    1.496	     22.946	     33.075	     83.206	      0.355	     19.872	    3.588	    4.470	    6.128	    5.014
 1996	     8	    26	    0.638	     23.109	     33.564	     85.141	      0.639	     17.598	    3.958	    4.291	    5.500	    4.472
 1996	     8	    27	    1.670	     22.561	     34.362	     83.668	      0.540	     19.081	    3.083	    4.907	    5.927	    4.862
 1996	     8	    28	    2.661	     22.753	     33.966	     83.083	      0.763	     19.025	    4.038	    4.264	    5.907	    4.837
 1996	     8	    29	    1.045	     23.108	     31.231	     84.492	      0.681	      9.440	    3.594	    2.362	    3.196	    2.338
 1996	     8	    30	    1.222	     22.669	     32.349	     89.047	      0.541	     12.063	    3.932	    3.295	    3.915	    3.010
 1996	     8	    31	    8.293	     22.652	     32.726	     86.901	      0.578	     14.791	    4.179	    3.481	    4.680	    3.706
 1996	     9	     1	    4.853	     23.078	     33.437	     83.290	      0.456	     20.294	    4.223	    4.139	    6.271	    5.148
 1996	     9	     2	    9.027	     23.446	     34.294	     79.341	      0.722	     20.497	    3.740	    5.009	    6.370	    5.269
 1996	     9	     3	    0.778	     23.284	     34.240	     78.667	      0.596	     15.835	    3.737	    4.875	    5.022	    4.061
 1996	     9	     4	    0.038	     23.116	     33.735	     77.079	      0.578	     20.899	    3.676	    4.538	    6.459	    5.321
 1996	     9	     5	    0.000	     23.374	     34.157	     76.609	      0.799	     22.181	    4.151	    4.737	    6.856	    5.689
 1996	     9	     6	    1.559	     23.395	     33.654	     80.841	      0.443	     16.091	    3.447	    4.271	    5.090	    4.106
 1996	     9	     7	    1.178	     23.453	     33.180	     85.481	      0.655	     17.934	    2.251	    3.638	    5.607	    4.555
 1996	     9	     8	    2.199	     23.231	     33.313	     81.085	      0.590	     16.501	    3.628	    4.542	    5.196	    4.187
 1996	     9	     9	    0.013	     23.126	     33.919	     81.606	      1.003	     21.413	    3.832	    4.886	    6.618	    5.463
 1996	     9	    10	    2.596	     23.257	     34.252	     80.827	      0.829	     21.449	    2.879	    5.062	    6.645	    5.500
 1996	     9	    11	    0.378	     22.884	     31.858	     83.471	      0.792	     13.644	    3.851	    3.305	    4.362	    3.395
 1996	     9	    12	    0.018	     22.640	     31.000	     89.039	      0.922	     11.161	    3.530	    3.286	    3.662	    2.743
 1996	     9	    13	    0.832	     22.769	     32.811	     85.121	      0.629	     15.833	    2.970	    3.898	    4.987	    3.976
 1996	     9	    14	    0.861	     23.173	     33.589	     85.024	      0.719	     13.790	    3.508	    3.344	    4.435	    3.508
 1996	     9	    15	    0.220	     23.193	     33.734	     80.322	      0.816	     19.574	    3.672	    4.277	    6.088	    4.988
 1996	     9	    16	    2.662	     23.635	     34.210	     81.211	      0.412	     17.869	    4.653	    4.467	    5.625	    4.599
 1996	     9	    17	    3.108	     24.201	     32.805	     87.963	      0.680	     12.501	    3.525	    3.543	    4.092	    3.188
 1996	     9	    18	    0.011	     23.557	     33.484	     84.884	      0.676	     16.475	    3.414	    4.012	    5.209	    4.203
 1996	     9	    19	    0.423	     23.095	     34.300	     82.710	      0.599	     21.212	    3.568	    4.841	    6.577	    5.433
 1996	     9	    20	   11.592	     22.850	     33.753	     81.955	      0.708	     19.670	    3.784	    4.847	    6.107	    4.995
 1996	     9	    21	    8.336	     23.628	     34.382	     83.102	      0.674	     20.429	    4.363	    4.921	    6.373	    5.267
 1996	     9	    22	    3.243	     24.042	     33.750	     88.392	      0.726	     15.281	    3.886	    4.465	    4.890	    3.931
 1996	     9	    23	   12.602	     22.804	     32.163	     90.016	      0.711	     15.348	    2.949	    3.716	    4.846	    3.828
 1996	     9	    24	    5.036	     23.147	     34.256	     80.710	      0.759	     21.097	    4.691	    4.828	    6.547	    5.404
 1996	     9	    25	    5.522	     23.003	     34.886	     81.625	      0.562	     20.746	    4.903	    5.037	    6.459	    5.342
 1996	     9	    26	    5.477	     23.017	     32.722	     86.808	      1.274	     13.390	    4.107	    3.874	    4.314	    3.368
 1996	     9	    27	    0.007	     22.773	     32.362	     85.419	      0.632	     14.656	    3.589	    3.269	    4.657	    3.662
 1996	     9	    28	    1.868	     22.346	     31.394	     87.806	      0.953	     14.998	    2.451	    3.241	    4.723	    3.690
 1996	     9	    29	    3.792	     21.519	     32.530	     88.515	      0.596	     15.749	    2.489	    3.744	    4.928	    3.888
 1996	     9	    30	    0.490	     22.172	     34.042	     84.523	      0.761	     22.326	    3.999	    5.069	    6.862	    5.646
 1996	    10	     1	    1.422	     23.366	     34.151	     82.801	      0.401	     21.263	    3.729	    4.343	    6.603	    5.453
 1996	    10	     2	    0.777	     22.901	     32.749	     83.632	      0.579	     16.572	    4.906	    3.477	    5.208	    4.165
 1996	    10	     3	    7.376	     22.756	     31.860	     86.760	      0.611	     13.859	    4.378	    2.914	    4.429	    3.444
 1996	    10	     4	    1.601	     22.342	     33.057	     84.409	      0.891	     20.427	    4.278	    4.411	    6.291	    5.119
 1996	    10	     5	    4.886	     22.916	     33.777	     81.968	      0.566	     18.141	    4.447	    4.873	    5.678	    4.611
 1996	    10	     6	    7.899	     23.372	     31.786	     85.496	      0.891	     14.772	    3.556	    3.288	    4.701	    3.692
 1996	    10	     7	    1.188	     22.916	     33.933	     84.814	      0.724	     18.361	    3.813	    4.937	    5.746	    4.675
 1996	    10	     8	    3.794	     22.988	     32.480	     85.574	      0.823	     19.390	    4.857	    3.744	    6.004	    4.863
 1996	    10	     9	   12.428	     22.755	     31.224	     93.604	      0.782	     14.391	    4.160	    3.158	    4.568	    3.550
 1996	    10	    10	    7.137	     22.920	     32.748	     84.281	      0.807	     19.061	    4.038	    3.719	    5.916	    4.791
 1996	    10	    11	    0.723	     23.260	     33.711	     82.011	      0.665	     19.943	    4.265	    4.162	    6.208	    5.084
 1996	    10	    12	    1.956	     23.847	     34.073	     82.640	      0.697	     18.300	    4.187	    4.552	    5.764	    4.713
 1996	    10	    13	    2.347	     23.837	     34.079	     82.308	      0.515	     19.191	    4.158	    4.763	    6.021	    4.943
 1996	    10	    14	    0.417	     23.043	     31.571	     89.552	      1.245	     12.291	    3.845	    3.978	    4.001	    3.054
 1996	    10	    15	    6.706	     22.703	     32.965	     83.966	      0.701	     19.326	    4.304	    3.493	    5.991	    4.857
 1996	    10	    16	    2.688	     23.548	     33.002	     82.857	      0.455	     21.396	    4.044	    3.464	    6.617	    5.430
 1996	    10	    17	    3.013	     24.128	     33.792	     84.639	      0.922	     16.606	    4.567	    4.374	    5.280	    4.277
 1996	    10	    18	   15.148	     23.514	     31.983	     86.103	      0.743	     12.876	    4.179	    3.076	    4.181	    3.230
 1996	    10	    19	    3.142	     23.244	     33.300	     83.665	      0.979	     18.300	    4.234	    4.088	    5.727	    4.644
 1996	    10	    20	    5.920	     22.755	     32.394	     85.446	      0.682	     14.744	    3.775	    3.579	    4.688	    3.685
 1996	    10	    21	    0.737	     22.979	     33.881	     84.989	      0.471	     15.700	    3.943	    4.208	    4.989	    3.998
 1996	    10	    22	    4.164	     24.037	     33.486	     86.665	      0.832	     14.029	    4.854	    4.214	    4.538	    3.598
 1996	    10	    23	    3.695	     23.478	     33.657	     84.230	      0.844	     21.142	    3.495	    4.531	    6.563	    5.400
 1996	    10	    24	    2.301	     23.102	     32.707	     88.670	      0.519	     15.299	    4.221	    3.254	    4.859	    3.851
 1996	    10	    25	    6.369	     22.916	     32.735	     84.993	      0.723	     20.322	    4.140	    3.949	    6.278	    5.107
 1996	    10	    26	    5.599	     23.747	     33.800	     83.289	      0.703	     17.620	    4.576	    4.550	    5.561	    4.520
 1996	    10	    27	    4.889	     23.969	     33.947	     80.259	      0.862	     17.161	    4.134	    4.440	    5.439	    4.420
 1996	    10	    28	    2.846	     23.985	     33.771	     83.360	      1.089	     17.606	    4.348	    4.420	    5.564	    4.527
 1996	    10	    29	    8.141	     23.013	     33.165	     83.018	      0.846	     18.013	    3.463	    4.199	    5.635	    4.553
 1996	    10	    30	    3.394	     23.496	     34.074	     82.160	      0.878	     16.969	    3.891	    4.086	    5.372	    4.354
 1996	    10	    31	    0.522	     23.501	     34.509	     79.312	      0.794	     22.428	    4.244	    4.625	    6.966	    5.782
 1996	    11	     1	    1.594	     24.267	     34.416	     80.076	      0.898	     20.041	    4.624	    4.897	    6.294	    5.204
 1996	    11	     2	    3.305	     23.596	     34.551	     76.061	      1.129	     20.151	    4.147	    5.236	    6.306	    5.203
 1996	    11	     3	    0.599	     23.934	     35.009	     77.283	      0.835	     21.418	    3.875	    4.866	    6.702	    5.577
 1996	    11	     4	    3.261	     24.176	     33.516	     73.603	      0.893	     15.108	    4.121	    4.129	    4.850	    3.882
 1996	    11	     5	    6.457	     23.394	     32.128	     85.367	      1.113	     18.529	    3.322	    3.391	    5.769	    4.650
 1996	    11	     6	    5.343	     23.296	     32.247	     90.724	      0.909	     11.179	    3.792	    2.641	    3.706	    2.806
 1996	    11	     7	   16.828	     22.853	     32.548	     86.508	      1.040	     18.950	    3.748	    3.109	    5.881	    4.749
 1996	    11	     8	    4.325	     23.263	     33.787	     84.173	      1.085	     19.601	    4.356	    4.496	    6.114	    5.001
 1996	    11	     9	    1.529	     24.367	     33.458	     86.007	      1.287	     14.917	    5.375	    4.264	    4.801	    3.838
 1996	    11	    10	    7.731	     23.867	     33.290	     84.102	      1.663	     17.876	    4.773	    4.552	    5.627	    4.566
 1996	    11	    11	   13.319	     23.452	     34.335	     82.417	      0.902	     16.744	    4.745	    4.397	    5.311	    4.307
 1996	    11	    12	    7.760	     23.610	     34.754	     83.735	      0.627	     18.239	    3.181	    4.365	    5.756	    4.720
 1996	    11	    13	    3.111	     22.862	     31.282	     90.458	      0.914	     14.557	    4.250	    2.441	    4.622	    3.598
 1996	    11	    14	   25.858	     22.741	     32.667	     87.333	      0.807	     16.489	    4.502	    3.333	    5.184	    4.133
 1996	    11	    15	   14.986	     22.883	     31.430	     89.937	      0.601	     13.139	    4.784	    2.778	    4.232	    3.253
 1996	    11	    16	   23.899	     22.180	     31.223	     93.848	      0.487	     10.869	    3.622	    2.551	    3.586	    2.664
 1996	    11	    17	    7.119	     21.108	     29.201	     89.756	      0.582	     19.937	    2.904	    2.621	    5.986	    4.717
 1996	    11	    18	    1.763	     21.589	     31.934	     90.394	      1.111	     18.077	    4.955	    4.298	    5.573	    4.437
 1996	    11	    19	    5.323	     22.188	     32.130	     82.867	      0.610	     21.442	    3.787	    3.935	    6.548	    5.310
 1996	    11	    20	    6.609	     22.361	     32.650	     85.428	      0.823	     18.358	    5.311	    4.869	    5.698	    4.581
 1996	    11	    21	   11.590	     22.680	     31.575	     85.814	      0.557	     15.963	    4.478	    2.609	    5.012	    3.950
 1996	    11	    22	    1.852	     22.578	     33.040	     85.606	      0.882	     16.428	    4.307	    4.204	    5.168	    4.127
 1996	    11	    23	    4.195	     23.115	     31.593	     87.996	      0.655	     14.475	    4.662	    2.923	    4.611	    3.600
 1996	    11	    24	   14.598	     23.160	     31.676	     84.367	      0.713	     17.790	    4.276	    3.979	    5.541	    4.431
 1996	    11	    25	    6.297	     22.949	     33.546	     82.544	      0.952	     18.190	    4.031	    4.574	    5.692	    4.614
 1996	    11	    26	    4.604	     22.902	     30.823	     88.343	      1.020	     16.423	    3.458	    3.357	    5.131	    4.040
 1996	    11	    27	    8.353	     22.526	     31.408	     87.562	      0.764	     16.705	    4.054	    3.340	    5.210	    4.119
 1996	    11	    28	    8.895	     23.172	     29.090	     90.556	      0.881	     10.268	    4.039	    2.519	    3.431	    2.485
 1996	    11	    29	    8.657	     22.252	     32.265	     86.715	      0.660	     14.266	    2.651	    4.009	    4.538	    3.541
 1996	    11	    30	    4.581	     22.490	     32.483	     81.939	      1.079	     13.440	    3.870	    3.511	    4.317	    3.353
 1996	    12	     1	   13.287	     22.102	     27.989	     91.953	      0.848	     12.266	    4.301	    2.146	    3.925	    2.895
 1996	    12	     2	    4.317	     21.911	     31.899	     83.729	      0.515	     20.276	    4.121	    3.707	    6.200	    4.993
 1996	    12	     3	    3.989	     22.650	     32.431	     89.192	      0.662	     15.308	    4.628	    3.651	    4.844	    3.823
 1996	    12	     4	    8.050	     23.088	     32.210	     86.884	      0.791	     15.627	    4.559	    4.076	    4.943	    3.912
 1996	    12	     5	    6.231	     22.165	     29.139	     92.717	      0.824	     10.051	    4.390	    2.635	    3.348	    2.406
 1996	    12	     6	    5.610	     22.300	     32.248	     89.049	      0.823	     17.552	    4.295	    4.100	    5.458	    4.358
 1996	    12	     7	    7.681	     21.837	     32.670	     83.311	      0.408	     19.473	    4.986	    3.828	    5.994	    4.832
