"Stations_id","Referenzjahr","Qualitaetsniveau","Objekt_id","Phase_id","Eintrittsdatum","Eintrittsdatum_QB","Date","Year","Month","Day","rad_global_apr","soil_moist_apr","precip_apr","temp_max_apr","temp_min_apr","Bundesland","Hoehe","Lon","Lat","Naturraumgruppe","Stationsname","Apfelbluete"
15230,2024,10,311,5,20240406,1,2024-04-06,2024,4,6,120.585304260254,88,45.5580139160156,17.0726455688477,6.2,"Baden-Württemberg ",95,8.5002,49.4683,"Nördliches Oberrheintiefland","Mannheim-Neuhermsheim ",96
15230,2025,1,311,5,20250404,1,2025-04-04,2025,4,4,150.154174804688,67,25.9804172515869,18.8726455688477,5.17014122009277,"Baden-Württemberg ",95,8.5002,49.4683,"Nördliches Oberrheintiefland","Mannheim-Neuhermsheim ",94
15231,2023,10,311,5,20230423,1,2023-04-23,2023,4,23,112.735061645508,97,48.5783538818359,13.4,3.5,"Nordrhein-Westfalen ",60,7.6284,51.9542,"Westfälische Tieflandsbucht ","Münster-Mitte 2 ",113
15231,2024,10,311,5,20240405,1,2024-04-05,2024,4,5,103.206909179688,99,76.0777282714844,15.4,6.7,"Nordrhein-Westfalen ",60,7.6284,51.9542,"Westfälische Tieflandsbucht ","Münster-Mitte 2 ",95
15237,2023,10,311,5,20230428,1,2023-04-28,2023,4,28,118.042182922363,93,42.7377281188965,13.1000610351562,3.35003089904785,"Sachsen-Anhalt",70,11.71,51.7804,"Mitteldeutsches Schwarzerdegebiet ","Bernburg-Neuborna ",118
15237,2024,10,311,5,20240408,1,2024-04-08,2024,4,8,127.80827331543,79,26.7377300262451,17.0000610351562,6.05003089904785,"Sachsen-Anhalt",70,11.71,51.7804,"Mitteldeutsches Schwarzerdegebiet ","Bernburg-Neuborna ",98
15243,2023,10,311,5,20230503,1,2023-05-03,2023,5,3,113.518775939941,102,77.9706268310547,11.7191200256348,2.51912021636963,"Baden-Württemberg ",590,9.5572,48.0618,"Donau-Iller-Lech-Platten","Dürnau",123
15243,2024,10,311,5,20240409,1,2024-04-09,2024,4,9,121.775291442871,92,40.3344039916992,14.5191207885742,2.40186290740967,"Baden-Württemberg ",590,9.5572,48.0618,"Donau-Iller-Lech-Platten","Dürnau",99
15243,2025,1,311,5,20250425,1,2025-04-25,2025,4,25,156.025741577148,75.4736862182617,22.1725730895996,16.5191207885742,2.48274269104004,"Baden-Württemberg ",590,9.5572,48.0618,"Donau-Iller-Lech-Platten","Dürnau",115
15248,2023,10,311,5,20230505,1,2023-05-05,2023,5,5,104.695556640625,100.747993469238,81.5227203369141,11.7073059082031,2.60600471496582,"Rheinland-Pfalz ",370,8.1069,50.5748,"Westerwald","Elsoff-Mittelhofen",125
15248,2024,10,311,5,20240413,1,2024-04-13,2024,4,13,107.946868896484,97.9400405883789,76.8538818359375,13.9821426391602,4.08084106445312,"Rheinland-Pfalz ",370,8.1069,50.5748,"Westerwald","Elsoff-Mittelhofen",103
15248,2025,1,311,5,20250421,1,2025-04-21,2025,4,21,142.429565429688,70,45.4172019958496,16.1821426391602,3.80470352172852,"Rheinland-Pfalz ",370,8.1069,50.5748,"Westerwald","Elsoff-Mittelhofen",111
15250,2023,10,311,5,20230507,1,2023-05-07,2023,5,7,118.596633911133,95,37,12.2765914916992,2.54522438049316,"Niedersachsen ",188,9.9089,52.0539,"Weser-Leinebergland ","Sibbesse (Ph) ",127
15250,2024,10,311,5,20240409,1,2024-04-09,2024,4,9,109.829345703125,93.5478210449219,54.1743354797363,15.0765914916992,5.84522438049316,"Niedersachsen ",188,9.9089,52.0539,"Weser-Leinebergland ","Sibbesse (Ph) ",99
15250,2025,1,311,5,20250416,1,2025-04-16,2025,4,16,147.374465942383,67,30.7651519775391,16.6765914916992,3.94522438049316,"Niedersachsen ",188,9.9089,52.0539,"Weser-Leinebergland ","Sibbesse (Ph) ",106
15251,2023,10,311,5,20230428,1,2023-04-28,2023,4,28,118.393096923828,98,58,13.4,3.3,"Niedersachsen ",21,7.1119,52.6325,"Dümmer-Geestniederung ","Twist (Ph)",118
15251,2024,10,311,5,20240410,1,2024-04-10,2024,4,10,109.219032287598,101,95,15.1,6.6,"Niedersachsen ",21,7.1119,52.6325,"Dümmer-Geestniederung ","Twist (Ph)",100
15251,2025,1,311,5,20250415,1,2025-04-15,2025,4,15,144.076324462891,68,45.1036262512207,17.1,4.8,"Niedersachsen ",21,7.1119,52.6325,"Dümmer-Geestniederung ","Twist (Ph)",105
15252,2023,10,311,5,20230501,1,2023-05-01,2023,5,1,110.475318908691,96.2857513427734,60.0706481933594,11.619409942627,2.6031494140625,"Thüringen ",290,10.5158,51.0219,"Thüringer Becken und Randplatten Nrg 48 ","Hörselberg-Hainich-Behringen (Ph) ",121
15252,2024,10,311,5,20240410,1,2024-04-10,2024,4,10,126.658126831055,87.7838134765625,47.2548294067383,15.4194091796875,5.5031494140625,"Thüringen ",290,10.5158,51.0219,"Thüringer Becken und Randplatten Nrg 48 ","Hörselberg-Hainich-Behringen (Ph) ",100
15253,2023,10,311,5,20230430,1,2023-04-30,2023,4,30,110.44393157959,93,48.4484558105469,13.0551544189453,2.9,"Sachsen-Anhalt",80,12.1634,52.2174,"Fläming ","Drewitz (Ph)",120
15253,2024,10,311,5,20240408,1,2024-04-08,2024,4,8,121.575439453125,79,39.7499351501465,16.6551544189453,5.7,"Sachsen-Anhalt",80,12.1634,52.2174,"Fläming ","Drewitz (Ph)",98
15449,2023,10,311,5,20230422,1,2023-04-22,2023,4,22,116.936027526855,96,66.7182083129883,12.2563591003418,2.64118919372559,"Thüringen ",302,10.6832,50.2553,"Fränkisches Keuper-Lias-Land","Hellingen (Ph)",112
15449,2024,10,311,5,20240410,1,2024-04-10,2024,4,10,123.953887939453,83.1297225952148,41.1300964355469,15.8563583374023,4.74118919372559,"Thüringen ",302,10.6832,50.2553,"Fränkisches Keuper-Lias-Land","Hellingen (Ph)",100
15449,2025,1,311,5,20250417,1,2025-04-17,2025,4,17,153.756851196289,68,14.1300964355469,17.6563583374023,3.07358303070068,"Thüringen ",302,10.6832,50.2553,"Fränkisches Keuper-Lias-Land","Hellingen (Ph)",107
15451,2023,10,311,5,20230427,1,2023-04-27,2023,4,27,119.540481567383,92,30.7116146087646,13.1927291870117,2.6,"Sachsen-Anhalt",23,11.14,52.8567,"Altmark ","Salzwedel (Ph)",117
15451,2024,10,311,5,20240408,1,2024-04-08,2024,4,8,113.989410400391,87.3603820800781,57.9440612792969,15.7854583740234,5.78713493347168,"Sachsen-Anhalt",23,11.14,52.8567,"Altmark ","Salzwedel (Ph)",98
15452,2023,10,311,5,20230508,1,2023-05-08,2023,5,8,108.17992401123,107.554176330566,163.802291870117,9.92272720336914,1.53363628387451,"Bayern",840,10.4565,47.8253,"Voralpines Hügel-und Moorland ","Günzach-Mittelberg",128
15452,2024,10,311,5,20240412,1,2024-04-12,2024,4,12,123.538040161133,94.9522476196289,101.032264709473,13.2286270141602,2.88909091949463,"Bayern",840,10.4565,47.8253,"Voralpines Hügel-und Moorland ","Günzach-Mittelberg",102
15459,2023,10,311,5,20230429,1,2023-04-29,2023,4,29,98.2587509155273,100,48.4046897888184,10.1935119628906,2.34777946472168,"Sachsen ",400,13.0267,50.7353,"Erzgebirge","Amtsberg-Weißbach (Ph)",119
15459,2024,10,311,5,20240408,1,2024-04-08,2024,4,8,126.678985595703,79.7335815429688,46.5694885253906,14.8935119628906,5.04777946472168,"Sachsen ",400,13.0267,50.7353,"Erzgebirge","Amtsberg-Weißbach (Ph)",98
15459,2025,1,311,5,20250422,1,2025-04-22,2025,4,22,132.232482910156,73.7335815429688,29.8351993560791,15.4009216308594,3.55046081542969,"Sachsen ",400,13.0267,50.7353,"Erzgebirge","Amtsberg-Weißbach (Ph)",112
15460,2024,10,311,5,20240408,1,2024-04-08,2024,4,8,130.008102416992,83,26.9376163482666,17.2457550048828,5.59509048461914,"Thüringen ",170,10.8618,51.0778,"Thüringer Becken und Randplatten Nrg 48 ","Dachwig (Ph)",98
15463,2023,10,311,5,20230425,1,2023-04-25,2023,4,25,116.640777587891,93.6621475219727,37.6020622253418,12.3659698486328,2.65720710754395,"Niedersachsen ",170,10.7085,52.2264,"Nördliches Harzvorland","Hemkenrode",115
15463,2024,10,311,5,20240410,1,2024-04-10,2024,4,10,113.989242553711,90.1190643310547,46.3968124389648,15.411589050293,5.88055763244629,"Niedersachsen ",170,10.7085,52.2264,"Nördliches Harzvorland","Hemkenrode",100
15464,2023,10,311,5,20230429,1,2023-04-29,2023,4,29,110.287498474121,95,40.3130722045898,12.4999816894531,3.1,"Sachsen ",130,12.4855,51.339,"Sächsisches Hügelland (einschließlich Leipziger Land) ","Leipzig-Engelsdorf",119
15464,2024,10,311,5,20240408,1,2024-04-08,2024,4,8,133.777755737305,75,29.6851997375488,17.0314041137695,6.13142242431641,"Sachsen ",130,12.4855,51.339,"Sächsisches Hügelland (einschließlich Leipziger Land) ","Leipzig-Engelsdorf",98
15464,2025,1,311,5,20250417,1,2025-04-17,2025,4,17,137.409240722656,65,51.6850166320801,17.2314041137695,4.6,"Sachsen ",130,12.4855,51.339,"Sächsisches Hügelland (einschließlich Leipziger Land) ","Leipzig-Engelsdorf",107
15466,2024,10,311,5,20240407,1,2024-04-07,2024,4,7,130.929290771484,77.6453323364258,31.4454498291016,16.0619537353516,5.62639656066895,"Sachsen ",325,12.8045,50.9141,"Erzgebirgsvorland ","Burgstädt (Ph)",97
15469,2023,10,311,5,20230429,1,2023-04-29,2023,4,29,106.249038696289,96,35.9663162231445,12.6033683776855,2.81282691955566,"Brandenburg ",15,14.1122,52.9226,"Odertal ","Lunow (Ph)",119
15469,2024,10,311,5,20240409,1,2024-04-09,2024,4,9,119.833892822266,76,31,16.1033676147461,5.71282691955566,"Brandenburg ",15,14.1122,52.9226,"Odertal ","Lunow (Ph)",99
15469,2025,1,311,5,20250417,1,2025-04-17,2025,4,17,147.01643371582,65,13.9663181304932,17.8033676147461,4.91282691955566,"Brandenburg ",15,14.1122,52.9226,"Odertal ","Lunow (Ph)",107
15474,2023,10,311,5,20230509,1,2023-05-09,2023,5,9,110.370079040527,100.394264221191,49.7886428833008,10.810880279541,1.95031242370605,"Bayern",500,12.0471,49.8397,"Thüringisch-Fränkisches Mittelgebirge ","Erbendorf (Ph)",129
15474,2024,10,311,5,20240423,1,2024-04-23,2024,4,23,122.280326843262,83.7963180541992,76.3743057250977,14.8108810424805,3.65031242370605,"Bayern",500,12.0471,49.8397,"Thüringisch-Fränkisches Mittelgebirge ","Erbendorf (Ph)",113
15474,2025,1,311,5,20250426,1,2025-04-26,2025,4,26,143.878921508789,73.3942642211914,35.2833824157715,16.4108810424805,2.85031242370605,"Bayern",500,12.0471,49.8397,"Thüringisch-Fränkisches Mittelgebirge ","Erbendorf (Ph)",116
15475,2023,10,311,5,20230513,1,2023-05-13,2023,5,13,108.085945129395,103.53271484375,65.6002883911133,9.41864929199219,0.761681413650513,"Bayern",659,11.8377,49.9808,"Thüringisch-Fränkisches Mittelgebirge ","Fichtelberg/Ofr-Hüttstadl (Ph)",133
15480,2023,10,311,5,20230505,1,2023-05-05,2023,5,5,106.86669921875,98,62.5072937011719,12.0166717529297,2.46686592102051,"Hessen",300,9.345,50.7446,"Osthessisches Bergland","Alsfeld-Eifa (Ph) ",125
15491,2023,10,311,5,20230423,1,2023-04-23,2023,4,23,106.878814697266,97,56.7561111450195,12.6019203186035,2.80148887634277,"Brandenburg ",120,13.7341,51.3744,"Oberlausitzer Heideland ","Großkmehlen ",113
15491,2024,10,311,5,20240407,1,2024-04-07,2024,4,7,128.986724853516,72.9811706542969,35.9807968139648,17.2019195556641,5.4,"Brandenburg ",120,13.7341,51.3744,"Oberlausitzer Heideland ","Großkmehlen ",97
15491,2025,1,311,5,20250416,1,2025-04-16,2025,4,16,138.353485107422,66.9811706542969,17.9851112365723,17.6004318237305,4.2,"Brandenburg ",120,13.7341,51.3744,"Oberlausitzer Heideland ","Großkmehlen ",106
15492,2023,10,311,5,20230504,1,2023-05-04,2023,5,4,107.490898132324,105.031112670898,128.489395141602,10.5159759521484,2.21288452148438,"Bayern",678,10.7542,47.9097,"Donau-Iller-Lech-Platten","Westendorf-Kaltental",124
15492,2024,10,311,5,20240406,1,2024-04-06,2024,4,6,124.549118041992,93,83.3755798339844,14.1526489257812,3.95489654541016,"Bayern",678,10.7542,47.9097,"Donau-Iller-Lech-Platten","Westendorf-Kaltental",96
15493,2023,10,311,5,20230420,1,2023-04-20,2023,4,20,111.43684387207,96,43.4908866882324,14.8189270019531,4.82074890136719,"Baden-Württemberg ",236,7.8482,48.0049,"Südliches Oberrheintiefland ","Freiburg-Stadt (Ph) ",110
15493,2024,10,311,5,20240404,1,2024-04-04,2024,4,4,111.014259338379,93,57.6844100952148,16.7189270019531,5.52074890136719,"Baden-Württemberg ",236,7.8482,48.0049,"Südliches Oberrheintiefland ","Freiburg-Stadt (Ph) ",94
15497,2023,10,311,5,20230426,1,2023-04-26,2023,4,26,100.338645935059,99,63.5609359741211,12.1345596313477,2.3,"Brandenburg ",139,14.4767,51.5718,"Lausitzer Becken- und Heideland ","Graustein (Ph)",116
15497,2024,10,311,5,20240405,1,2024-04-05,2024,4,5,127.226081848145,70,34.5609359741211,17.0345596313477,4.6,"Brandenburg ",139,14.4767,51.5718,"Lausitzer Becken- und Heideland ","Graustein (Ph)",95
15500,2023,10,311,5,20230504,1,2023-05-04,2023,5,4,112.466041564941,95,57.8938026428223,11.9808822631836,2.2,"Brandenburg ",98,12.294,53.3079,"Nordbrandenburgisches Platten- und Hügelland","Meyenburg (Ph)",124
15500,2024,10,311,5,20240416,1,2024-04-16,2024,4,16,112.90406036377,89,52.9255905151367,15,5.11803359985352,"Brandenburg ",98,12.294,53.3079,"Nordbrandenburgisches Platten- und Hügelland","Meyenburg (Ph)",106
15502,2023,10,311,5,20230429,1,2023-04-29,2023,4,29,104.667007446289,99.8256530761719,89.2874908447266,11.5804443359375,2.5636116027832,"Bayern",550,10.3096,48.6621,"Schwäbische Alb (Schwabenalb) ","Syrgenstein-Altenberg (Ph)",119
15502,2024,10,311,5,20240407,1,2024-04-07,2024,4,7,124.312255859375,89,48.4128150939941,15.0587188720703,3.0636116027832,"Bayern",550,10.3096,48.6621,"Schwäbische Alb (Schwabenalb) ","Syrgenstein-Altenberg (Ph)",97
15502,2025,1,311,5,20250414,1,2025-04-14,2025,4,14,152.667633056641,72.7550277709961,25.8687496185303,16.4804443359375,2.68533744812012,"Bayern",550,10.3096,48.6621,"Schwäbische Alb (Schwabenalb) ","Syrgenstein-Altenberg (Ph)",104
15504,2023,10,311,5,20230430,1,2023-04-30,2023,4,30,102.498268127441,97,72.2325820922852,12.8,2.8,"Brandenburg ",47,14.3034,51.9865,"Ostbrandenburgisches Heide- und Seengebiet","Lieberose (Ph)",120
15504,2024,10,311,5,20240407,1,2024-04-07,2024,4,7,124.40901184082,70,36,17.3,5.5,"Brandenburg ",47,14.3034,51.9865,"Ostbrandenburgisches Heide- und Seengebiet","Lieberose (Ph)",97
15505,2023,10,311,5,20230430,1,2023-04-30,2023,4,30,114.631797790527,93,32.123779296875,12.8655487060547,2.5,"Brandenburg ",40,11.8593,53.0966,"Nordbrandenburgisches Platten- und Hügelland","Perleberg (Ph)",120
15505,2024,10,311,5,20240411,1,2024-04-11,2024,4,11,115.129432678223,87,49.3445091247559,15.6655487060547,5.5,"Brandenburg ",40,11.8593,53.0966,"Nordbrandenburgisches Platten- und Hügelland","Perleberg (Ph)",101
15506,2023,10,311,5,20230510,1,2023-05-10,2023,5,10,120.15665435791,93,30.4842338562012,11.3456176757813,2.1,"Mecklenburg-Vorpommern",35,12.5387,53.9701,"Rückland der Mecklenburgischen Seenplatte ","Walkendorf (Ph) ",130
15506,2024,10,311,5,20240415,1,2024-04-15,2024,4,15,113.825271606445,92,68.9684677124023,14,4.8,"Mecklenburg-Vorpommern",35,12.5387,53.9701,"Rückland der Mecklenburgischen Seenplatte ","Walkendorf (Ph) ",105
15506,2025,1,311,5,20250422,1,2025-04-22,2025,4,22,147.289535522461,67,8,15.9028900146484,4.04561729431152,"Mecklenburg-Vorpommern",35,12.5387,53.9701,"Rückland der Mecklenburgischen Seenplatte ","Walkendorf (Ph) ",112
15508,2023,10,311,5,20230428,1,2023-04-28,2023,4,28,113.808990478516,94,46.4632835388184,11.9086318969727,2.48115177154541,"Mecklenburg-Vorpommern",66,12.2417,53.4585,"Mecklenburgische Seenplatte ","Plau am See (Ph)",118
15508,2024,10,311,5,20240405,1,2024-04-05,2024,4,5,112.95426940918,90,64.1884841918945,14.7274795532227,5.4,"Mecklenburg-Vorpommern",66,12.2417,53.4585,"Mecklenburgische Seenplatte ","Plau am See (Ph)",95
15510,2023,10,311,5,20230429,1,2023-04-29,2023,4,29,102.302398681641,100.387565612793,114.510711669922,12.0244483947754,2.32258834838867,"Bayern",475,12.2383,47.981,"Voralpines Hügel-und Moorland ","Schonstett",119
15510,2024,10,311,5,20240405,1,2024-04-05,2024,4,5,129.966583251953,88.387565612793,70.3868942260742,16.6244476318359,4.23686218261719,"Bayern",475,12.2383,47.981,"Voralpines Hügel-und Moorland ","Schonstett",95
15516,2023,10,311,5,20230429,1,2023-04-29,2023,4,29,111.641090393066,99,104.081840515137,13.007991027832,3.38161315917969,"Nordrhein-Westfalen ",225,7.0714,51.2648,"Bergisch-Sauerländisches Gebirge","Wuppertal-Düsselerhöhe",119
15516,2024,10,311,5,20240407,1,2024-04-07,2024,4,7,101.875,99.8288650512695,118.807968139648,15.007991027832,5.98161315917969,"Nordrhein-Westfalen ",225,7.0714,51.2648,"Bergisch-Sauerländisches Gebirge","Wuppertal-Düsselerhöhe",97
15516,2025,1,311,5,20250413,1,2025-04-13,2025,4,13,141.703414916992,69.0923156738281,84.8979721069336,17.4171844482422,4.98161315917969,"Nordrhein-Westfalen ",225,7.0714,51.2648,"Bergisch-Sauerländisches Gebirge","Wuppertal-Düsselerhöhe",103
15538,2024,10,311,5,20240326,1,2024-03-26,2024,3,26,108.097129821777,98,74.4331512451172,15.7110794067383,6.8907096862793,"Nordrhein-Westfalen ",60,6.2716,51.015,"Niederrheinisches Tiefland","Hückelhoven-Rurich",85
15539,2023,10,311,5,20230424,1,2023-04-24,2023,4,24,129.645492553711,95,42,13.3,3.4,"Bremen",10,8.872,52.9586,"Ems-Weser-Marsch","Bremen-Weyhe-Jeebel ",114
15539,2024,10,311,5,20240408,1,2024-04-08,2024,4,8,107.77278137207,99,77.620964050293,14.9821441650391,6.18214454650879,"Bremen",10,8.872,52.9586,"Ems-Weser-Marsch","Bremen-Weyhe-Jeebel ",98
15540,2023,10,311,5,20230327,1,2023-03-27,2023,3,27,115.112419128418,94,39.4612503051758,15.0638641357422,4.80969314575195,"Baden-Württemberg ",190,7.5836,48.0348,"Südliches Oberrheintiefland ","Breisach am Rhein ",86
15540,2024,10,311,5,20240318,1,2024-03-18,2024,3,18,117.567230224609,93,44.7385368347168,17.3458282470703,5.7,"Baden-Württemberg ",190,7.5836,48.0348,"Südliches Oberrheintiefland ","Breisach am Rhein ",77
15540,2025,1,311,5,20250328,1,2025-03-28,2025,3,28,146.311096191406,74.4579238891602,38.2802467346191,18.9,5.4,"Baden-Württemberg ",190,7.5836,48.0348,"Südliches Oberrheintiefland ","Breisach am Rhein ",87
15546,2023,10,311,5,20230503,1,2023-05-03,2023,5,3,96.7148666381836,105.68888092041,162.883773803711,11.8201042175293,1.86071147918701,"Bayern",470,12.912,47.7472,"Schwäbisch-Oberbayerische Voralpen","Reichenhall, Bad-Marzoll",123
15548,2023,10,311,5,20230411,1,2023-04-11,2023,4,11,116.039985656738,98,51.1009902954102,13.9021179199219,4.1,"Nordrhein-Westfalen ",80,6.2518,51.1197,"Niederrheinisches Tiefland","Wegberg ",101
15548,2024,10,311,5,20240408,1,2024-04-08,2024,4,8,107.278198242188,99,73.1620712280273,15.6021179199219,7,"Nordrhein-Westfalen ",80,6.2518,51.1197,"Niederrheinisches Tiefland","Wegberg ",98
15548,2025,1,311,5,20250408,1,2025-04-08,2025,4,8,144.959106445312,69,60.1230430603027,17.7021179199219,6.09389190673828,"Nordrhein-Westfalen ",80,6.2518,51.1197,"Niederrheinisches Tiefland","Wegberg ",98
15551,2023,10,311,5,20230504,1,2023-05-04,2023,5,4,119.85334777832,96,67.7407531738281,12.4500373840332,3.1,"Niedersachsen ",10,9.0929,53.7248,"Stader Geest","Wingst-Dobrock",124
15551,2024,10,311,5,20240413,1,2024-04-13,2024,4,13,101.761657714844,101,90.9992446899414,13.9500381469727,5.7,"Niedersachsen ",10,9.0929,53.7248,"Stader Geest","Wingst-Dobrock",103
15554,2023,10,311,5,20230505,1,2023-05-05,2023,5,5,120.003372192383,96,55.564697265625,12.5,3,"Niedersachsen ",15,9.2798,53.5615,"Stader Geest","Oldendorf, Stade",125
15554,2024,10,311,5,20240418,1,2024-04-18,2024,4,18,102.361083984375,100,85,14.2,5.7,"Niedersachsen ",15,9.2798,53.5615,"Stader Geest","Oldendorf, Stade",108
15554,2025,1,311,5,20250420,1,2025-04-20,2025,4,20,134.965057373047,67,28.0354824066162,15.9,4.3,"Niedersachsen ",15,9.2798,53.5615,"Stader Geest","Oldendorf, Stade",110
15556,2024,10,311,5,20240407,1,2024-04-07,2024,4,7,119.053527832031,74,27.0780448913574,16.7,6,"Berlin",35,13.6293,52.4551,"Ostbrandenburgisches Heide- und Seengebiet","Berlin-Köpenick (Ph)",97
15556,2025,1,311,5,20250414,1,2025-04-14,2025,4,14,143.130310058594,65,13.4751310348511,18,5.3,"Berlin",35,13.6293,52.4551,"Ostbrandenburgisches Heide- und Seengebiet","Berlin-Köpenick (Ph)",104
15563,2023,10,311,5,20230405,1,2023-04-05,2023,4,5,111.092155456543,96.4032516479492,56.7776031494141,13.5916717529297,3.32047691345215,"Hessen",180,8.1161,50.3752,"Lahntal ","Lindenholzhausen",95
15564,2023,10,311,5,20230501,1,2023-05-01,2023,5,1,107.393676757812,98.7041168212891,55.6281852722168,12.7739181518555,3.82588653564453,"Rheinland-Pfalz ",280,7.4224,50.6049,"Westerwald","Neustadt (Wied)-Gerhardshahn",121
15808,2023,10,311,5,20230421,1,2023-04-21,2023,4,21,105.089073181152,98.3426513671875,76.9156723022461,12.8766723632812,3.54220428466797,"Nordrhein-Westfalen ",150,7.5939,51.3464,"Bergisch-Sauerländisches Gebirge","Hagen-Hohenlimburg (Ph) ",111
15808,2024,10,311,5,20240328,1,2024-03-28,2024,3,28,99.7932052612305,98.6379852294922,95.0191879272461,14.9766723632812,6.34220428466797,"Nordrhein-Westfalen ",150,7.5939,51.3464,"Bergisch-Sauerländisches Gebirge","Hagen-Hohenlimburg (Ph) ",87
15817,2023,10,311,5,20230430,1,2023-04-30,2023,4,30,99.4443283081055,99,56.145435333252,10.939794921875,2.4698974609375,"Sachsen ",380,12.6643,50.6641,"Erzgebirgsvorland ","Hartenstein ",120
15817,2024,10,311,5,20240401,1,2024-04-01,2024,4,1,125.956680297852,79,50.1967811584473,15.839794921875,4.84920349121094,"Sachsen ",380,12.6643,50.6641,"Erzgebirgsvorland ","Hartenstein ",91
15902,2023,10,311,5,20230509,1,2023-05-09,2023,5,9,124.674011230469,93,31.7112522125244,12.0094833374023,2.2,"Mecklenburg-Vorpommern",5,10.7662,53.8311,"Mecklenburgische Seenplatte ","Lüdersdorf",129
15902,2024,10,311,5,20240415,1,2024-04-15,2024,4,15,108.801254272461,97,76.3631439208984,14.1731689453125,4.98060836791992,"Mecklenburg-Vorpommern",5,10.7662,53.8311,"Mecklenburgische Seenplatte ","Lüdersdorf",105
15905,2023,10,311,5,20230410,1,2023-04-10,2023,4,10,109.242637634277,103.684608459473,92.3459777832031,12.1624374389648,2.48121852874756,"Bayern",480,13.5342,48.7083,"Oberpfälzer und Bayerischer Wald","Büchlberg-Denkhof ",100
15905,2024,10,311,5,20240328,1,2024-03-28,2024,3,28,134.862579345703,88.3348007202148,67.5974884033203,16.3624374389648,4.58121871948242,"Bayern",480,13.5342,48.7083,"Oberpfälzer und Bayerischer Wald","Büchlberg-Denkhof ",87
15907,2023,10,311,5,20230407,1,2023-04-07,2023,4,7,115.431350708008,94,61.9139595031738,15.1439300537109,4.9,"Baden-Württemberg ",100,8.5615,49.2911,"Nördliches Oberrheintiefland","Reilingen (Ph)",97
15907,2024,10,311,5,20240331,1,2024-03-31,2024,3,31,118.890853881836,87.4388198852539,54.9139595031738,17.6,6.4,"Baden-Württemberg ",100,8.5615,49.2911,"Nördliches Oberrheintiefland","Reilingen (Ph)",90
15908,2023,10,311,5,20230423,1,2023-04-23,2023,4,23,104.456733703613,103,130.135498046875,11.3721778869629,2.2,"Bayern",630,11.2639,47.8362,"Voralpines Hügel-und Moorland ","Bernried",113
15920,2023,10,311,5,20230501,1,2023-05-01,2023,5,1,99.247673034668,101.838691711426,68.4318466186523,10.9269241333008,1.85539226531982,"Sachsen ",368,13.7629,50.8499,"Erzgebirge","Glashütte (Ph)",121
15920,2024,10,311,5,20240503,1,2024-05-03,2024,5,3,128.317337036133,79.0733032226562,37.6074752807617,15.750422668457,4.35539207458496,"Sachsen ",368,13.7629,50.8499,"Erzgebirge","Glashütte (Ph)",123
15937,2023,10,311,5,20230501,1,2023-05-01,2023,5,1,103.117828369141,98,57.8859252929688,12.8,2.9,"Brandenburg ",69,14.3168,51.776,"Spreewald ","Cottbus (Ph)",121
15937,2024,10,311,5,20240405,1,2024-04-05,2024,4,5,126.574661254883,70,41.1089477539062,17.6,5.6,"Brandenburg ",69,14.3168,51.776,"Spreewald ","Cottbus (Ph)",95
15940,2023,10,311,5,20230516,1,2023-05-16,2023,5,16,95.4252014160156,105.108352661133,85.6200714111328,9.12109222412109,1.57135524749756,"Nordrhein-Westfalen ",610,8.5596,51.2319,"Bergisch-Sauerländisches Gebirge","Grönebach ",136
15940,2024,10,311,5,20240427,1,2024-04-27,2024,4,27,99.3853149414062,106.108352661133,91.7281646728516,11.5201568603516,3.76054611206055,"Nordrhein-Westfalen ",610,8.5596,51.2319,"Bergisch-Sauerländisches Gebirge","Grönebach ",117
15940,2025,1,311,5,20250502,1,2025-05-02,2025,5,2,143.469100952148,73.1886749267578,71.3567123413086,13.931901550293,3.46432876586914,"Nordrhein-Westfalen ",610,8.5596,51.2319,"Bergisch-Sauerländisches Gebirge","Grönebach ",122
15946,2023,10,311,5,20230429,1,2023-04-29,2023,4,29,117.713516235352,97,77.8972091674805,12.5149040222168,2.81490364074707,"Bayern",340,12.6844,48.7467,"Unterbayerisches Hügelland","Haidenkofen ",119
15946,2024,10,311,5,20240404,1,2024-04-04,2024,4,4,134.865020751953,81,42.1037445068359,16.7820724487305,4.46716804504395,"Bayern",340,12.6844,48.7467,"Unterbayerisches Hügelland","Haidenkofen ",94
15946,2025,1,311,5,20250414,1,2025-04-14,2025,4,14,158.119186401367,72,15.4773540496826,18.2671676635742,4.08207206726074,"Bayern",340,12.6844,48.7467,"Unterbayerisches Hügelland","Haidenkofen ",104
15952,2023,10,311,5,20230423,1,2023-04-23,2023,4,23,107.310958862305,98.3110198974609,80.3615417480469,11.937678527832,2.9880407333374,"Baden-Württemberg ",450,10.4337,48.891,"Schwäbisches Keuper-Lias-Land ","Benzenzimmern ",113
15952,2024,10,311,5,20240405,1,2024-04-05,2024,4,5,127.235206604004,87.3110198974609,44.7383232116699,15.437678527832,4.28804092407227,"Baden-Württemberg ",450,10.4337,48.891,"Schwäbisches Keuper-Lias-Land ","Benzenzimmern ",95
15968,2023,10,311,5,20230419,1,2023-04-19,2023,4,19,106.438606262207,96.5899810791016,52.5630073547363,11.4821739196777,2.74218902587891,"Thüringen ",270,12.2015,50.9034,"Vogtland","Großenstein (Ph)",109
